player_id,first_name,last_name,position,country,birth,appearances,clean_sheets,goals,assists,red_cards,yellow_cards
1876,Thordur,Gudjonsson,Midfielder,Iceland,14/10/1973,10,0,1,0,0,1
1877,Simo,Valakari,Midfielder,Finland,28/04/1973,20,0,1,1,0,4
1879,Gary,Twigg,Forward,Scotland,19/03/1984,1,0,0,1,0,0
1880,Ryan,Valentine,Defender,Wales,19/08/1982,0,0,0,0,0,0
1881,Tony,Hibbert,Right Full Back,England,20/02/1981,265,71,0,8,2,36
1882,Gary,Naysmith,Defender,Scotland,16/11/1978,134,25,6,12,3,11
1883,Idan,Tal,Midfielder,Israel,13/09/1975,45,0,2,4,0,5
1884,Alex,Nyarko,Midfielder,Ghana,15/10/1973,33,5,1,0,1,7
1885,Kevin,McLeod,Midfielder,England,12/09/1980,5,0,0,0,0,1
1886,Thomas,Gravesen,Midfielder,Denmark,11/03/1976,149,29,11,25,2,34
1887,Leon,Osman,Centre/Right Attacking Midfielder,England,17/05/1981,352,69,44,27,0,36
1888,James,Pullen,Goalkeeper,England,18/03/1982,0,0,0,0,0,0
1890,Titus,Bramble,Centre Central Defender,England,31/07/1981,292,72,10,3,2,61
1892,Jean-Manuel,Thetis,Defender,France,05/11/1971,0,0,0,0,0,0
1893,Amir,Karic,Defender,Slovenia,31/12/1973,0,0,0,0,0,0
1894,Fabian,Wilnis,Defender,Netherlands,23/08/1970,43,8,2,3,0,9
1895,John,McGreal,Defender,England,02/06/1972,55,15,2,1,1,8
1896,Mark,Venus,Defender,England,06/04/1967,54,13,4,9,0,7
1897,Richard,Naylor,Defender,England,28/02/1977,27,1,2,6,0,3
1898,Matt,Holland,Centre Central Midfielder,Ireland,11/04/1974,202,52,17,12,0,2
1900,Nabil,Abidallah,Midfielder,Netherlands,05/08/1982,2,0,0,0,0,0
1901,Martijn,Reuser,Midfielder,Netherlands,01/02/1975,50,4,7,6,0,6
1902,Richard,Logan,Forward,England,04/01/1982,0,0,0,0,0,0
1903,William Marcus,Stewart,Forward,England,08/11/1972,81,4,26,8,2,4
1904,Mark,Burchill,Forward,Scotland,18/08/1980,7,1,1,1,0,0
1905,Paul,Keegan,Centre Central Midfielder,Ireland,05/07/1984,0,0,0,0,0,0
1906,Jacob,Burns,Midfielder,Australia,20/04/1978,6,0,0,0,0,2
1907,Jamie,McMaster,Midfielder,Australia,29/11/1982,4,0,0,0,0,0
1908,Harpal,Singh,Midfielder,England,15/09/1981,0,0,0,0,0,0
1909,Mark,Viduka,Forward,Australia,09/10/1975,240,32,92,28,2,18
1910,Tony,Hackworth,Forward,England,19/05/1980,0,0,0,0,0,0
1911,Damien,Delaney,Centre Central Defender,Ireland,20/07/1981,138,24,3,6,1,27
1912,Jon,Ashton,Defender,England,04/10/1982,7,0,0,0,0,0
1913,Kevin,Ellison,Left Winger,England,23/02/1979,1,0,0,0,0,0
1914,Matt,Piper,Midfielder,England,29/09/1981,29,2,1,1,0,1
1915,Lee,Marshall,Defender,England,21/01/1979,53,6,1,1,1,4
1916,Junior,Lewis,Midfielder,England,09/10/1973,21,2,0,0,1,1
1917,Trevor,Benjamin,Forward,Jamaica,08/02/1979,36,0,1,0,0,4
1919,Grégory,Vignal,Left Full Back,France,19/07/1981,33,6,0,0,0,10
1920,Markus,Babbel,Defender,Germany,08/09/1972,67,19,6,6,0,8
1921,Igor,Biscan,Centre Central Defender,Croatia,04/05/1978,72,14,2,0,1,5
1922,Richie,Partridge,Midfielder,Ireland,12/09/1980,0,0,0,0,0,0
1923,Alan,Navarro,Midfielder,England,31/05/1981,0,0,0,0,0,0
1924,Bernard,Diomede,Midfielder,France,23/01/1974,2,0,0,0,0,2
1925,Jari,Litmanen,Midfielder,Finland,20/02/1971,26,1,5,1,0,1
1926,Brian,Murphy,Goalkeeper,Ireland,07/05/1983,0,0,0,0,0,0
1927,Nicholas,Weaver,Goalkeeper,England,02/03/1979,57,15,0,0,0,2
1928,Paul,Ritchie,Defender,Scotland,21/08/1975,12,3,0,0,0,1
1929,Stephen,Jordan,Left Full Back,England,06/03/1982,77,17,0,1,2,11
1930,Shaun,Holmes,Defender,Northern Ireland,27/12/1980,0,0,0,0,0,0
1931,Chris,Shuker,Midfielder,England,09/05/1982,3,0,0,0,0,0
1932,Dickson,Etuhu,Centre Defensive Midfielder,Nigeria,08/06/1982,111,21,4,3,0,15
1933,Terence,Dunfield,Central Midfielder,Canada,20/02/1982,1,0,0,0,0,0
1934,Shaun,Wright-Phillips,Left/Right Winger,England,25/10/1981,315,42,32,35,3,14
1935,Danny,Tiatto,Midfielder,Australia,22/05/1973,51,9,2,4,3,13
1936,Gerard,Wiekens,Midfielder,Netherlands,25/02/1973,40,6,2,0,0,5
1938,Shaun,Goater,Forward,Bermuda,25/02/1970,52,3,13,2,0,1
1939,Andy,Goram,Goalkeeper,Scotland,13/04/1964,2,0,0,0,0,0
1940,Fabien,Barthez,Goalkeeper,France,28/06/1971,92,30,0,0,0,3
1941,Alan,Tate,Centre Central Defender,England,02/09/1982,8,0,0,0,0,0
1942,Paul,Tierney,Midfielder,England,15/09/1982,0,0,0,0,0,0
1943,Darren,Fletcher,Centre Central Midfielder,Scotland,01/02/1984,341,89,23,27,3,22
1944,Daniel,Nardiello,Forward,Wales,22/10/1982,0,0,0,0,0,0
1946,Sam,Russell,Goalkeeper,England,04/10/1982,0,0,0,0,0,0
1947,Bradley,Jones,Goalkeeper,Australia,19/03/1982,45,11,0,0,0,1
1948,Stuart,Parnaby,Right Full Back,England,19/07/1982,117,18,2,2,0,10
1949,Christian,Karembeu,Midfielder,France,03/12/1970,33,5,4,4,1,3
1950,Paul,Okon,Defender,Australia,05/04/1972,43,9,0,1,0,10
1951,Alen,Boksic,Forward,Croatia,31/01/1970,68,7,22,6,0,7
1952,Joseph-Desire,Job,Forward,Cameroon,01/12/1977,92,4,16,9,0,3
1954,Wayne,Quinn,Defender,England,19/11/1976,15,1,0,1,0,0
1955,Olivier,Bernard,Defender,France,14/10/1979,115,24,6,6,0,17
1956,Clarence,Acuna,Midfielder,Chile,08/02/1975,46,2,6,0,0,8
1957,Christian,Bassedas,Midfielder,Argentina,16/02/1973,24,2,1,0,0,5
1958,Brian,Kerr,Midfielder,Scotland,12/10/1981,9,0,0,0,0,0
1959,Tresor,Lua Lua Lomana,Forward,"Congo, the Democratic Republic of the",28/12/1980,146,6,24,12,1,9
1960,Daniel,Cordone,Forward,Argentina,06/01/1974,21,1,2,1,0,0
1961,Colin,McMenamin,Forward,Scotland,12/02/1981,0,0,0,0,0,0
1962,Foluwashola,Ameobi,Striker,Nigeria,12/10/1981,298,19,43,20,2,22
1963,Imants,Bleidelis,Defender,Latvia,16/08/1975,2,0,0,0,0,0
1964,Scott,McDonald,Centre Second Striker,Australia,21/08/1983,2,0,0,0,0,0
1967,Jürgen,Macho,Goalkeeper,Austria,24/08/1977,22,3,0,0,0,0
1968,Mark,Maley,Defender,England,26/01/1981,0,0,0,0,0,0
1969,Ben,Clark,Defender,England,24/01/1983,1,0,0,0,0,0
1970,Patrice,Carteron,Defender,France,30/07/1970,8,2,1,1,0,0
1971,Stanislav,Varga,Defender,Slovakia,08/10/1972,21,3,1,0,1,3
1972,Julio,Arca,Midfielder,Argentina,31/01/1981,149,28,8,17,0,27
1973,Kevin,Kyle,Forward,Scotland,07/06/1981,39,0,1,1,0,8
1974,Stephen,Kelly,Left/Right Full Back,Ireland,06/09/1983,141,18,2,0,0,7
1975,Alton,Thelwell,Defender,England,05/09/1980,18,2,0,0,0,0
1976,Ciaran,Toner,Midfielder,Northern Ireland,30/06/1981,0,0,0,0,0,0
1978,Serhiy,Rebrov,Forward,Ukraine,03/06/1974,59,9,10,7,0,1
1979,Hayden,Foxe,Defender,Australia,23/06/1977,21,2,1,0,0,6
1980,Sebastien,Schemmel,Defender,France,02/06/1975,77,14,1,9,0,13
1981,Ragnvald,Soma,Centre Central Defender,Norway,10/11/1979,7,0,0,0,0,0
1982,Kieran,Richardson,Full Back,England,21/10/1984,265,39,24,17,2,58
1983,Christian,Bassila,Midfielder,France,05/10/1977,16,1,0,0,0,0
1984,Svetoslav,Todorov,Forward,Bulgaria,30/08/1978,48,0,7,2,0,4
1986,James,Harper,Midfielder,England,09/11/1980,76,18,9,3,0,5
1987,Luc,Nilis,Forward,Belgium,25/05/1967,3,0,1,0,0,0
1988,Greg,Shields,Defender,Scotland,21/08/1976,4,1,0,0,0,0
1989,Christian,Panucci,Centre/Right Central Defender,Italy,12/04/1973,8,1,0,0,0,4
1990,Ivan,Guerrero,Defender,Honduras,30/11/1977,3,0,0,0,0,0
1992,Roberto,Mancini,Forward,Italy,27/11/1964,4,0,0,0,0,0
1993,Dino,Toppmöller,Midfielder,Germany,23/11/1980,0,0,0,0,0,0
1994,Daniel,Allsopp,Forward,Australia,10/08/1978,1,0,0,0,0,0
1995,Richard,Kell,Midfielder,England,15/09/1979,0,0,0,0,0,0
1996,Daniel,Webb,Forward,England,02/07/1983,0,0,0,0,0,0
1997,Tom,Williams,Midfielder,Cyprus,08/07/1980,0,0,0,0,0,0
1998,Hannu,Tihinen,Centre Central Defender,Finland,01/07/1976,8,1,0,0,0,1
1999,Jamie,Ashdown,Goalkeeper,England,30/11/1980,42,7,0,0,0,0
2000,Ryan,Garry,Defender,England,29/09/1983,1,0,0,0,0,0
2001,Stathis,Tavlaridis,Centre Central Defender,Greece,25/01/1980,1,0,0,0,0,0
2002,Kolo,Touré,Centre Central Defender,Côte d'Ivoire,19/03/1981,352,108,12,10,1,30
2003,Giovanni,van Bronckhorst,Defender,Netherlands,05/02/1975,41,5,2,2,1,5
2004,John,Spicer,Midfielder,England,13/09/1983,0,0,0,0,0,0
2005,Junichi,Inamoto,Midfielder,Japan,18/09/1979,66,12,4,6,0,8
2006,Rohan,Ricketts,Midfielder,England,22/12/1982,30,3,1,1,0,1
2007,Steve,Sidwell,Centre Central Midfielder,England,14/12/1982,200,36,21,14,2,32
2008,Jerome,Thomas,Left/Right Winger,England,23/03/1983,155,10,11,12,0,15
2009,David,Bentley,Left/Centre/Right Attacking Midfielder,England,27/08/1984,184,26,18,24,1,31
2010,Wayne,Henderson,Goalkeeper,Ireland,16/09/1983,0,0,0,0,0,0
2011,Boaz,Myhill,Goalkeeper,Wales,09/11/1982,118,23,0,0,0,7
2012,Olof,Mellberg,Centre Central Defender,Sweden,03/09/1977,232,63,8,4,1,31
2013,Liam,Ridgewell,Centre Central Defender,England,21/07/1984,257,57,16,9,2,43
2014,Bosko,Balaban,Left/Centre Second Striker,Croatia,15/10/1978,8,0,0,0,0,0
2015,Ryan,Robinson,Goalkeeper,England,13/10/1982,0,0,0,0,0,0
2017,Nils-Eric,Johansson,Defender,Sweden,13/01/1980,86,15,0,0,0,9
2018,Lucas,Neill,Centre/Right Central Defender,Australia,09/03/1978,279,79,6,15,4,63
2019,Gordon,Greer,Centre Central Defender,Scotland,14/12/1980,0,0,0,0,0,0
2020,Darren,Dunning,Midfielder,England,08/01/1981,0,0,0,0,0,0
2021,Hakan,Ünsal,Defender,Turkey,14/05/1973,8,0,0,2,0,2
2022,Alan,Mahon,Midfielder,Ireland,04/04/1978,24,3,2,0,0,1
2023,Jonathan,Douglas,Centre Defensive Midfielder,Ireland,22/11/1981,16,4,1,0,0,3
2024,Tugay,Kerimoglou,Midfielder,Turkey,24/08/1970,233,32,10,14,5,39
2025,Marc,Richards,Forward,England,08/07/1982,0,0,0,0,0,0
2026,Corrado,Grabbi,Forward,Italy,29/07/1975,30,0,2,4,0,3
2027,Jorge,González Díaz,Forward,Spain,14/09/1974,8,0,2,0,0,0
2028,Steve,Banks,Goalkeeper,England,09/02/1972,1,0,0,0,0,0
2029,Dean,Holden,Full Back,England,15/09/1979,0,0,0,0,0,0
2030,Leam,Richardson,Defender,England,19/11/1979,1,0,0,0,0,0
2031,Nicky,Hunt,Central Defender,England,03/09/1983,127,27,1,6,0,21
2032,Bruno,N'Gotty,Defender,France,10/06/1971,148,38,4,3,2,13
2033,Kostas,Konstantinidis,Midfielder,Greece,31/08/1972,3,0,0,0,1,1
2034,Stig,Töfting,Midfielder,Denmark,14/08/1969,14,2,0,1,0,2
2036,Jeff,Smith,Midfielder,England,28/06/1980,1,0,0,0,0,0
2037,Youri,Djorkaeff,Midfielder,France,09/03/1968,78,5,19,9,0,6
2038,Nicky,Southall,Midfielder,England,28/01/1972,18,0,1,1,0,1
2039,David,Norris,Midfielder,England,20/02/1981,0,0,0,0,0,0
2040,Kevin,Nolan,Centre Attacking Midfielder,England,24/06/1982,401,80,69,26,4,85
2041,Ricardo,Gardner,Midfielder,Jamaica,25/09/1978,251,45,10,11,4,29
2042,Fredi,Bobic,Forward,Germany,30/10/1971,16,0,4,2,0,2
2043,Bo,Hansen,Forward,Denmark,16/06/1972,17,2,1,1,0,1
2044,Michael,Ricketts,Forward,England,04/12/1978,91,7,21,3,0,9
2045,Duong,Thach,Forward,Sweden,09/12/1985,0,0,0,0,0,0
2046,Ricky,Shakes,Midfielder,Guyana,25/01/1985,0,0,0,0,0,0
2047,Jonathan,Walters,Centre Striker,Ireland,20/09/1983,233,41,43,19,1,26
2048,Henrik,Pedersen,Forward,Denmark,10/06/1975,143,16,22,6,0,4
2050,Jorge Paulo,Costa Almeida,Defender,Portugal,14/10/1971,24,7,0,0,0,9
2051,Jonathan,Fortune,Defender,England,23/08/1980,123,28,5,0,0,12
2052,Jamal,Campbell-Ryce,Left/Right Winger,Jamaica,06/04/1983,3,0,0,0,0,0
2053,Robert,Huth,Centre Central Defender,Germany,18/08/1984,322,82,21,7,2,68
2054,William,Gallas,Defender,France,17/08/1977,321,122,25,3,1,39
2055,Joel,Kitamirike,Defender,UG,05/04/1984,0,0,0,0,0,0
2056,Boudewijn,Zenden,Left/Centre Central Midfielder,Netherlands,15/08/1976,180,24,19,16,2,14
2057,Valerio,Di Cesare,Midfielder,Italy,23/05/1983,0,0,0,0,0,0
2058,Carlton,Cole,Centre Striker,England,12/10/1983,288,15,52,23,3,31
2059,Patrick,Foletti,Goalkeeper,Switzerland,27/05/1974,2,0,0,0,0,0
2060,Francois,Grenet,Defender,France,08/03/1975,15,2,0,0,1,2
2061,Luciano,Zavagno,Defender,Argentina,06/08/1977,26,4,0,1,0,8
2062,Marcus,Tudgay,Centre Striker,England,03/02/1983,0,0,0,0,0,0
2063,Tobias,Linderoth,Centre Defensive Midfielder,Sweden,21/04/1979,40,7,0,3,0,6
2064,Wayne,Rooney,Centre Second Striker,England,24/10/1985,491,120,208,103,3,102
2065,Nick,Chadwick,Forward,England,26/10/1982,14,0,3,0,0,0
2066,Tomasz,Radzinski,Forward,Canada,14/12/1973,194,19,35,21,0,10
2068,Glyn,Thompson,Goalkeeper,England,24/02/1981,0,0,0,0,0,0
2069,Marcus,Hahnemann,Goalkeeper,United States,15/06/1972,115,28,0,0,0,8
2070,Edwin,van der Sar,Goalkeeper,Netherlands,29/10/1970,313,132,0,1,0,11
2071,Kieran,McAnespie,Defender,Scotland,11/09/1979,0,0,0,0,0,0
2072,Steve,Finnan,Right Full Back,Ireland,20/04/1976,236,83,1,14,0,24
2073,Abdeslam,Ouaddou,Centre Central Defender,Morocco,01/11/1978,21,3,0,0,0,1
2074,Mark,Hudson,Centre Central Defender,England,30/03/1982,9,0,1,0,0,1
2075,Zat,Knight,Centre Central Defender,England,02/05/1980,284,56,7,2,3,21
2076,Dean,Leacock,Defender,England,10/06/1984,35,2,0,2,0,6
2077,Andrejs,Stolcers,Midfielder,Latvia,08/07/1974,10,0,0,1,0,0
2078,Steed,Malbranque,Left/Centre/Right Attacking Midfielder,France,06/01/1980,336,60,39,55,0,34
2079,Sylvain,Legwinski,Midfielder,France,10/06/1973,128,29,8,5,1,25
2080,Sean,Davis,Midfielder,England,20/09/1979,202,39,10,15,2,36
2081,Eddie,Lewis,Midfielder,United States,17/05/1974,25,2,0,1,0,3
2082,Matthew,Collins,Midfielder,Wales,31/08/1986,0,0,0,0,0,0
2083,Luke,Cornwall,Forward,England,23/07/1980,0,0,0,0,0,0
2084,Calum,Willock,Forward,Saint Kitts and Nevis,29/10/1981,4,0,0,0,0,0
2085,Barry,Hayles,Forward,Jamaica,17/05/1972,75,12,13,7,0,13
2086,Steve,Marlet,Forward,France,10/01/1974,55,10,11,4,1,3
2087,Elvis,Hammond,Forward,Ghana,06/10/1980,11,0,0,0,0,0
2088,Stuart,Noble,Forward,Scotland,14/10/1983,0,0,0,0,0,0
2090,Matteo,Sereni,Goalkeeper,Italy,11/02/1975,25,5,0,0,1,0
2091,Thomas,Gaardsoe,Defender,Denmark,23/11/1979,40,7,1,1,1,5
2092,Sixto,Peralta,Centre Attacking Midfielder,Argentina,16/04/1979,22,2,3,2,0,2
2093,Darren,Ambrose,Centre/Right Central Midfielder,England,29/02/1984,92,6,11,5,1,7
2094,Ulrich,Le Pen,Midfielder,France,21/01/1974,1,0,0,0,0,0
2096,Finidi,George,Midfielder,Nigeria,15/04/1971,25,1,6,2,0,0
2097,Sam,Morrow,Forward,Northern Ireland,03/03/1985,0,0,0,0,0,0
2098,Darren,Bent,Centre Striker,England,06/02/1984,276,45,106,15,0,12
2099,Pablo,Counago,Forward,Spain,09/08/1979,13,0,0,0,0,1
2100,James,Milner,Left/Centre/Right Central Midfielder,England,04/01/1986,631,111,55,89,3,75
2101,Caleb,Folan,Forward,Ireland,26/10/1982,38,3,5,0,1,4
2102,Michael,Price,Goalkeeper,England,04/03/1983,0,0,0,0,0,0
2103,Martin,Reeves,Defender,England,07/09/1981,5,0,0,0,0,1
2104,Matt,Heath,Defender,England,11/01/1981,18,3,0,0,0,2
2105,Thomas,Williamson,Central Midfielder,England,24/12/1984,1,0,0,0,0,0
2106,Jonathan,Stevenson,Forward,England,13/10/1982,6,0,1,0,0,0
2109,Jerzy,Dudek,Goalkeeper,Poland,23/03/1973,127,49,0,0,0,1
2110,John Arne,Riise,Left Full Back,Norway,24/09/1980,321,99,21,30,0,16
2111,Milan,Baros,Forward,Czech Republic,28/10/1981,122,10,28,11,1,14
2112,Roy,Carroll,Goalkeeper,Northern Ireland,30/09/1977,94,28,0,1,0,4
2113,Luke,Steele,Goalkeeper,England,24/09/1984,0,0,0,0,0,0
2114,Laurent,Blanc,Defender,France,19/11/1965,48,13,1,0,0,6
2115,Mark,Lynch,Defender,England,02/09/1981,0,0,0,0,0,0
2116,Juan Sebastián,Verón,Centre Central Midfielder,Argentina,09/03/1975,58,11,8,4,0,4
2117,Ruud,van Nistelrooij,Centre Striker,Netherlands,01/07/1976,150,39,95,14,0,16
2118,Diego,Forlán,Striker,Uruguay,19/05/1979,63,5,10,6,0,4
2119,David,Murphy,Left Full Back,England,01/03/1984,37,0,1,2,0,4
2120,Franck,Queudrue,Defender,France,27/08/1978,201,55,12,19,6,39
2121,Michael,Debeve,Midfielder,France,01/12/1970,4,0,0,0,0,0
2122,Stewart,Downing,Left/Right Winger,England,22/07/1984,408,88,37,59,0,14
2123,Szilard,Nemeth,Forward,Slovakia,08/08/1977,117,3,23,8,0,3
2125,Sylvain,Distin,Centre Central Defender,France,16/12/1977,469,121,7,6,1,40
2126,Laurent,Robert,Midfielder,France,21/05/1975,150,16,23,32,3,16
2127,Jermaine,Jenas,Centre Central Midfielder,England,18/02/1983,280,59,32,26,0,35
2128,Michael,Chopra,Centre Striker,England,28/12/1983,60,2,9,1,0,8
2129,Chris,Baird,Defender,Northern Ireland,25/02/1982,153,34,4,2,1,25
2131,Fabrice,Fernandes,Midfielder,France,29/10/1979,92,5,5,9,0,5
2132,Agustin,Delgado,Forward,Ecuador,23/12/1974,11,0,0,0,0,0
2133,Brett,Ormerod,Forward,England,18/10/1976,99,2,12,8,0,5
2134,Simon,Ramsden,Defender,England,17/12/1981,0,0,0,0,0,0
2135,Bernt,Haas,Defender,Switzerland,08/04/1978,37,10,0,1,0,8
2136,Joachim,Björklund,Defender,Sweden,15/03/1971,32,3,0,0,0,6
2137,Nicolas,Medina,Midfielder,Argentina,17/02/1982,0,0,0,0,0,0
2138,Claudio,Reyna,Midfielder,United States,20/07/1973,105,15,7,4,1,8
2139,Lilian,Laslandes,Forward,France,04/09/1971,12,0,0,0,0,1
2140,David,Bellion,Centre Second Striker,France,27/11/1982,52,1,4,1,0,0
2141,Patrick,Mboma,Forward,Cameroon,15/11/1970,9,0,1,0,0,2
2142,Lars,Hirschfeld,Goalkeeper,Canada,17/10/1978,0,0,0,0,0,0
2143,Robert,Burch,Goalkeeper,England,08/10/1983,0,0,0,0,0,0
2144,Goran,Bunjevcevic,Defender,Serbia,17/02/1973,51,6,0,2,0,8
2146,Jamie,Slabber,Forward,England,31/12/1984,1,0,0,0,0,0
2147,David,Forde,Goalkeeper,Ireland,20/12/1979,0,0,0,0,0,0
2148,Glen,Johnson,Left/Right Full Back,England,23/08/1984,358,117,15,28,1,48
2149,Vladimir,Labant,Defender,Slovakia,08/06/1974,13,1,0,2,0,1
2150,Tomas,Repka,Centre/Right Central Defender,Czech Republic,02/01/1974,82,24,0,0,3,22
2151,Elliott,Ward,Centre Central Defender,England,19/01/1985,16,1,0,1,0,2
2152,Leon,Britton,Centre Central Midfielder,England,16/09/1982,149,26,0,1,0,18
2153,Laurent,Courtois,Left/Right Attacking Midfielder,France,11/09/1978,7,0,0,1,0,0
2154,Mario,Espartero,Midfielder,France,17/01/1978,3,0,0,0,0,0
2155,Djibril,Diawara,Defender,Senegal,03/01/1975,9,0,0,0,1,1
2156,Pierre,Ducrocq,Midfielder,France,18/12/1976,19,5,0,0,0,3
2157,Daniele,Daino,Defender,Italy,09/08/1979,2,0,0,0,0,0
2158,Kevin,Betsy,Midfielder,Seychelles,20/03/1978,1,0,0,0,0,0
2159,Anwar,Uddin,Defender,BD,01/11/1981,0,0,0,0,0,0
2160,Steven,Laurie,Defender,Australia,30/10/1982,0,0,0,0,0,0
2161,Rami,Shaaban,Goalkeeper,Sweden,30/06/1975,3,1,0,0,0,0
2162,Pascal,Cygan,Centre Central Defender,France,29/04/1974,63,18,3,0,0,10
2163,Justin,Hoyte,Right Full Back,TRINIDAD AND TOBAGO,20/11/1984,83,15,2,1,0,4
2164,Kerrea,Gilbert,Defender,England,28/02/1987,2,0,0,0,0,0
2165,Gilberto,Aparecido da Silva,Centre Defensive Midfielder,Brazil,07/10/1976,170,48,17,11,2,9
2166,Mika,Masalin,Goalkeeper,Finland,29/01/1986,0,0,0,0,0,0
2167,Stefan,Postma,Goalkeeper,Netherlands,10/06/1976,11,2,0,0,0,1
2168,Rob,Edwards,Defender,Wales,25/12/1982,10,2,0,0,0,1
2169,Ulises,de la Cruz,Defender,Ecuador,08/02/1974,104,22,2,9,0,8
2170,Leon,Hylton,Defender,NULL,27/01/1983,0,0,0,0,0,0
2171,Peter,Whittingham,Left/Centre Central Midfielder,England,08/09/1984,88,13,4,10,0,10
2172,Keith,Fahey,Left/Centre Central Midfielder,Ireland,15/01/1983,58,7,1,3,0,4
2173,Johannes Karl,Gudjonsson,Midfielder,Iceland,25/05/1980,31,1,2,2,1,4
2174,Mika,Ääritalo,Forward,Finland,25/07/1985,0,0,0,0,0,0
2175,Marcus,Allbäck,Forward,Sweden,05/07/1973,35,1,6,1,0,2
2176,Ian,Bennett,Goalkeeper,England,10/10/1971,18,6,0,0,0,0
2177,Nico-Jos,Vaesen,Goalkeeper,Belgium,28/09/1969,31,7,0,0,1,0
2178,Jonathan,Hutchinson,Defender,England,02/04/1982,1,0,0,0,0,0
2179,Ferdinand,Coly,Defender,Senegal,10/09/1973,1,0,0,0,0,1
2180,Michael,Johnson,Defender,Jamaica,04/07/1973,9,0,0,0,0,0
2181,Darren,Purse,Defender,England,14/02/1977,51,9,1,0,3,8
2182,Martin,Grainger,Defender,England,23/08/1972,13,1,1,2,0,3
2183,Mat,Sadler,Centre Central Defender,England,26/02/1985,15,4,0,0,0,1
2184,Olivier,Tebily,Defender,Côte d'Ivoire,19/12/1975,70,12,0,0,1,13
2185,Paul,Devlin,Midfielder,Scotland,14/04/1972,34,2,3,1,0,3
2186,Piotr,Swierczewski,Midfielder,Poland,08/04/1972,1,0,0,0,0,0
2187,Bryan,Hughes,Midfielder,England,19/06/1976,128,14,10,6,0,9
2188,Aliou,Cisse,Midfielder,Senegal,24/03/1976,59,7,0,1,1,17
2189,Jovan,Kirovski,Midfielder,United States,18/03/1976,23,0,2,0,0,1
2190,Anthony,Capaldi,Defender,Northern Ireland,12/08/1981,0,0,0,0,0,0
2191,Darren,Carter,Centre Central Midfielder,England,18/12/1983,52,6,3,1,0,3
2192,Curtis,Woodhouse,Midfielder,England,17/04/1980,3,0,0,0,0,0
2193,Stern,John,Forward,Trinidad and Tobago,30/10/1976,63,2,10,5,0,2
2194,Christophe,Dugarry,Forward,France,24/03/1972,30,2,6,1,1,8
2195,Craig,Fagan,Centre/Right Second Striker,England,11/12/1982,70,6,5,5,1,19
2196,Geoff,Horsfield,Forward,England,01/11/1973,81,6,12,5,1,5
2198,Vratislav,Gresko,Defender,Slovakia,24/07/1977,40,9,1,0,0,8
2199,James,McEveley,Defender,Scotland,11/02/1985,47,3,2,0,0,11
2200,Sebastian,Pelzer,Midfielder,Germany,24/09/1980,0,0,0,0,0,0
2201,Neil,Danns,Centre Central Midfielder,Guyana,23/11/1982,5,0,0,0,0,0
2202,Ciaran,Donnelly,Midfielder,England,02/04/1986,0,0,0,0,0,0
2203,Hakan,Sükür,Forward,Turkey,01/09/1971,9,3,2,1,0,1
2204,Paul,Gallagher,Left/Centre/Right Attacking Midfielder,Scotland,09/08/1984,61,2,6,5,0,3
2205,Florent,Laville,Defender,France,07/08/1973,15,7,0,0,1,6
2206,Bernard,Mendy,Right Winger,France,20/08/1981,69,6,2,2,1,17
2207,Danny,Livesey,Defender,England,31/12/1984,2,0,0,0,0,0
2208,Ivan,Campo,Midfielder,Spain,21/02/1974,172,39,13,7,2,45
2209,Jay Jay,Okocha,Midfielder,Nigeria,14/08/1973,124,15,14,11,0,7
2210,Salvador,Ballesta Vialcho,Centre Striker,Spain,22/05/1975,6,0,0,0,0,2
2211,Delroy,Facey,Forward,Grenada,22/04/1980,10,0,1,1,0,0
2212,Pierre-Yves,André,Forward,France,14/05/1974,9,0,0,0,0,0
2213,Sergio,Leite,Goalkeeper,Portugal,16/08/1979,0,0,0,0,0,0
2214,Robert,Elliot,Goalkeeper,Ireland,30/04/1986,52,8,0,1,1,1
2215,Stephan,Andersen,Goalkeeper,Denmark,26/11/1981,17,3,0,0,0,2
2216,Darren,Randolph,Goalkeeper,Ireland,12/05/1987,34,7,0,0,0,1
2217,Michael,Turner,Centre Central Defender,England,09/11/1983,158,37,9,0,2,31
2218,Kelly,Youga,Defender,CF,22/09/1985,0,0,0,0,0,0
2219,Osei,Sankofa,Defender,England,19/03/1985,14,1,0,0,1,2
2220,Nathan,Ashton,Defender,England,30/01/1987,1,0,0,0,0,0
2221,Myles,Weston,Midfielder,Antigua and Barbuda,12/03/1988,0,0,0,0,0,0
2222,Neil,McCafferty,Midfielder,Ireland,19/07/1984,0,0,0,0,0,0
2223,Adrian,Deane,Midfielder,Ireland,24/02/1983,0,0,0,0,0,0
2224,Lloyd,Sam,Right Winger,Ghana,27/09/1984,10,0,0,0,0,1
2225,Dennis,Rommedahl,Left/Right Winger,Denmark,22/07/1978,75,5,4,6,0,2
2226,Alistair,John,Midfielder,England,23/11/1987,0,0,0,0,0,0
2227,Mark,De Bolla,Forward,England,01/01/1983,0,0,0,0,0,0
2228,Alex,Varney,Forward,England,27/12/1984,0,0,0,0,0,0
2229,James,Walker,Forward,England,25/11/1987,0,0,0,0,0,0
2230,Rúrik,Gíslason,Right Winger,Iceland,25/02/1988,0,0,0,0,0,0
